comment,label
hỏng sau vài ngày rất thất vọng quạt quay kêu to không làm việc đúng rất thất vọng không làm việc đúng đóng tuyết nhanh rò rỉ nước không hoạt động ổn định làm mát yếu làm lạnh chậm máy lạnh chất lượng quá tệ,1
quá nóng khi sử dụng không làm việc đúng không đáng tiền làm lạnh chậm dịch vụ bảo hành kém không đáng tiền không hoạt động ổn định không hoạt động ổn định có mùi khó chịu có mùi khó chịu làm lạnh chậm,1
công suất yếu máy lạnh có mùi khó chịu máy lạnh đóng tuyết nhanh làm lạnh chậm tiêu thụ điện năng cao vật liệu rẻ tiền máy lạnh làm lạnh chậm quá nóng khi sử dụng thiết kế quá xấu không đáng tiền quá nóng khi sử dụng tiêu thụ điện năng cao quá nóng khi sử dụng có mùi khó chịu thiết kế quá xấu đóng tuyết nhanh ồn ào khó chịu dịch vụ bảo hành kém chất lượng quá tệ ồn ào khó chịu máy lạnh,1
nhân viên giao hàng lap rap rất okie tuy nhiên nhân viên bỏ quên tua vít nha vẫn còn giữ khi nào nhan vien qua lấy minh gửi lại,0
quạt gió mạnh nha mọi người có tiếng ồn nha mọi người mình bị khó ngủ có tiếng ồn không ngủ được,1
dung rât tôt,0
tôi rất hài lòng về sản phẩm,0
kỹ thuật lắp ráp tốt máy sử dụng đẹp nóng lạnh ok cửa tủ chắc chắn,0
tốt quạt mạnh nên mua mấy loại này xài chứ mua quạt hơi nước rích người hết nhưng quan trọng là nhân viên của tgdd đmx dù là không mua nhưng vô tới cửa hàng người ta vẫn nhiệt tình đi theo dù có mở lời là dạ không cần đầu e tự đi coi được nhưng vẫn vui vẻ lễ phép lịch sự,1
máy lọc nước máy lọc nước vật liệu rẻ tiền công suất yếu dịch vụ bảo hành kém công suất yếu không đáng tiền đóng tuyết nhanh rò rỉ nước tiêu thụ điện năng cao công suất yếu công suất yếu không hoạt động ổn định vật liệu rẻ tiền tiêu thụ điện năng cao gây tiếng ồn lớn có mùi khó chịu dịch vụ bảo hành kém không đáng tiền chất lượng quá tệ quạt quay kêu to,1
rất thất vọng làm lạnh chậm thiết kế quá xấu tiêu thụ điện năng cao không đáng tiền không làm việc đúng có mùi khó chịu gây tiếng ồn lớn không đáng tiền quạt quay kêu to có mùi khó chịu quạt mát gây tiếng ồn lớn quạt quay kêu to công suất yếu quá nóng khi sử dụng,1
không làm việc đúng có mùi khó chịu tủ lạnh đóng tuyết nhanh chất lượng quá tệ tủ lạnh làm lạnh chậm công suất yếu ồn ào khó chịu làm mát yếu rất thất vọng ồn ào khó chịu thiết kế quá xấu gây tiếng ồn lớn rò rỉ nước chất lượng quá tệ dịch vụ bảo hành kém không làm việc đúng gây tiếng ồn lớn vật liệu rẻ tiền dịch vụ bảo hành kém thiết kế quá xấu vật liệu rẻ tiền rất thất vọng quá nóng khi sử dụng quạt quay kêu to dịch vụ bảo hành kém tủ lạnh không hoạt động ổn định,1
quạt chạy êm mát mẻ,0
nước ngọt mẫu thiết kế sang trọng máy êm,0
sản phẩm dùng tốt và không vấn đề gì hiện tại hài lòng,1
đóng tuyết nhanh hỏng sau vài ngày rất thất vọng làm mát yếu gây tiếng ồn lớn,1
karofi bảo hành êm lắm tháng đầu bị bể được thay free,0
sản phẩm tốt hài lòng,0
dịch vụ bảo hành kém không đáng tiền công suất yếu không làm việc đúng quạt quay kêu to dịch vụ bảo hành kém đóng tuyết nhanh có mùi khó chịu quạt quay kêu to công suất yếu ồn ào khó chịu rất thất vọng làm mát yếu không đáng tiền quá nóng khi sử dụng không làm việc đúng hỏng sau vài ngày chất lượng quá tệ không làm việc đúng,1
không làm việc đúng vật liệu rẻ tiền đóng tuyết nhanh máy lạnh máy lạnh tiêu thụ điện năng cao thiết kế quá xấu vật liệu rẻ tiền đóng tuyết nhanh công suất yếu có mùi khó chịu máy lạnh không làm việc đúng rò rỉ nước đóng tuyết nhanh tiêu thụ điện năng cao tiêu thụ điện năng cao có mùi khó chịu quạt quay kêu to,1
hơi thấp chưa được mát như mong muốn,0
em mới lắp đặt hôm qua mà sao máy kêu to quá rất khó chịu làm lạnh lâu,0
quạt mát thiết kế quá xấu làm mát yếu hỏng sau vài ngày tiêu thụ điện năng cao có mùi khó chịu làm mát yếu có mùi khó chịu gây tiếng ồn lớn quạt quay kêu to rất thất vọng quạt quay kêu to không hoạt động ổn định có mùi khó chịu,1
mình dùng ổn,0
sản phẩm dùng tốt hoạt động êm tiết kiệm điện,0
quạt chạy êm mạnh khi ngủ nên để xa tầm mình thì mát dịu hơn,0
cho mình hỏi thấy có khuyến mãi tham gia chương trình bốc thăm của daikin nhưng hôm giao máy bên bộ phận giao không nói gì hết với lại bên lắp ráp không phải nhân viên điện máy xanh nên không hướng dẫn sử dụng các tính năng của máy lạnh chỉ hướng dẫn tắt mở tăng giảm nhiệt độ kèm câu các nút còn lại đừng xài vậy là sao,0
máy lọc nước không làm việc đúng không hoạt động ổn định rò rỉ nước dịch vụ bảo hành kém hỏng sau vài ngày chất lượng quá tệ ồn ào khó chịu thiết kế quá xấu hỏng sau vài ngày quá nóng khi sử dụng quạt quay kêu to tiêu thụ điện năng cao không làm việc đúng thiết kế quá xấu không làm việc đúng làm lạnh chậm có mùi khó chịu rò rỉ nước dịch vụ bảo hành kém hỏng sau vài ngày,1
quạt mới đầu rất êm dùng được tháng bắt đầu có tiếng kêu va không tự xoay được,0
điện máy xanh làm ăn lừa đảo bát nháo điều hòa mới mua đã hư mà hãng không chịu bảo trì sửa chữa cho khách hàng thảo nào cổ phiếu rớt đáy lợi nhuận quý thấp nhất trong vòng năm,1
thiết kế đẹp nhìn rất sang,0
không đáng tiền không hoạt động ổn định không làm việc đúng đóng tuyết nhanh chất lượng quá tệ tiêu thụ điện năng cao làm mát yếu đóng tuyết nhanh làm lạnh chậm rất thất vọng không làm việc đúng quạt quay kêu to quạt quay kêu to,1
máy lạnh lắp xong dùng được tuần thì không làm lạnh được gọi lần cho nhân viên qua kiểm tra thì bảo do lỗi máy lạnh lần hãng qua kiểm tra thì bảo do lỗi nhân viên lắp đặt lần nhân viên lắp đặt qua sửa vẫn không làm lạnh được giờ bực mình kêu đổi máy khác thì lại bảo là hãng xác nhận không phải lỗi của máy lạnh thế giờ lỗi của khách hàng à mua cái máy mới mà chuốt bực vào người,1
máy đẹp nóng lạnh tiện lợi dùng khá tốt,0
nhân viên lắp ráp nhiệt tình,0
sản phẩm tốt quạt rất mát tiếng động cơ không ồn,1
chạy êm khá mát,0
sản phẩm tốt kiểu dáng đẹp,0
rất thất vọng rò rỉ nước quá nóng khi sử dụng chất lượng quá tệ dịch vụ bảo hành kém chất lượng quá tệ thiết kế quá xấu quá nóng khi sử dụng rò rỉ nước hỏng sau vài ngày có mùi khó chịu làm mát yếu quá nóng khi sử dụng vật liệu rẻ tiền quá nóng khi sử dụng thiết kế quá xấu gây tiếng ồn lớn không làm việc đúng không hoạt động ổn định ồn ào khó chịu thiết kế quá xấu hỏng sau vài ngày,1
tủ lạnh rất tốt mình rất hài lòng,0
rất tốt nhé đẹp trang nhã,0
sản phẩm dùng cho gia đình cực kì tốt hài lòng với chất lượng máy lọc nước lõi kangaroo sumire hydrogen,0
mới xài mấy ngày thôi nhưng thấy máy xài cũng được khi máy hoạt động tiếng hơi lớn,0
tiêu thụ điện năng cao rò rỉ nước tiêu thụ điện năng cao dịch vụ bảo hành kém vật liệu rẻ tiền không làm việc đúng ồn ào khó chịu làm mát yếu đóng tuyết nhanh ồn ào khó chịu không đáng tiền có mùi khó chịu ồn ào khó chịu thiết kế quá xấu có mùi khó chịu rất thất vọng không làm việc đúng đóng tuyết nhanh làm mát yếu không làm việc đúng rò rỉ nước làm lạnh chậm rò rỉ nước đóng tuyết nhanh công suất yếu ồn ào khó chịu,1
máy lắp đặt ngày đầu ok ngày sau hết lạnh ngày gọi báo tổng đài tổng đài báo nhân viên sẽ đến trước giờ ngày trời nóng như đổ lửa đổ dồn vào cảm xúc bực bội của người mua,0
quạt rất ồn ngay cả khi ở chế độ im lặng ngoài đó ra thì tất cả đều ổn gió mạnh có remotệ tiện lợi nhân viên giao hàng nhanh đúng hẹn,0
máy lạnh chất lượng tốt,0
đáng mua nhe mn,0
không đáng tiền rất thất vọng thiết kế quá xấu gây tiếng ồn lớn công suất yếu dịch vụ bảo hành kém rò rỉ nước làm lạnh chậm tiêu thụ điện năng cao thiết kế quá xấu công suất yếu quá nóng khi sử dụng không đáng tiền đóng tuyết nhanh rất thất vọng không đáng tiền làm mát yếu chất lượng quá tệ quá nóng khi sử dụng có mùi khó chịu quạt quay kêu to rất thất vọng ồn ào khó chịu,1
gây tiếng ồn lớn không đáng tiền quạt mát dịch vụ bảo hành kém không làm việc đúng công suất yếu không đáng tiền làm lạnh chậm vật liệu rẻ tiền thiết kế quá xấu không hoạt động ổn định chất lượng quá tệ quạt mát hỏng sau vài ngày quạt mát chất lượng quá tệ dịch vụ bảo hành kém quạt quay kêu to làm lạnh chậm có mùi khó chịu quạt mát hỏng sau vài ngày không đáng tiền rò rỉ nước tiêu thụ điện năng cao không đáng tiền công suất yếu rò rỉ nước,1
xài nóng lạnh tốt,0
không hoạt động ổn định không hoạt động ổn định làm mát yếu rò rỉ nước ồn ào khó chịu rất thất vọng thiết kế quá xấu vật liệu rẻ tiền vật liệu rẻ tiền hỏng sau vài ngày tiêu thụ điện năng cao đóng tuyết nhanh có mùi khó chịu làm lạnh chậm tủ lạnh tủ lạnh không đáng tiền công suất yếu có mùi khó chịu có mùi khó chịu tủ lạnh không hoạt động ổn định tiêu thụ điện năng cao chất lượng quá tệ quạt quay kêu to không hoạt động ổn định làm lạnh chậm ồn ào khó chịu không làm việc đúng không đáng tiền,1
tủ dùng ổn hoạt động êm các chức năng dùng ổn,0
tủ dùng tốt làm đá nhanh,0
công suất yếu công suất yếu có mùi khó chịu công suất yếu làm lạnh chậm quạt mát tiêu thụ điện năng cao ồn ào khó chịu làm lạnh chậm làm mát yếu rất thất vọng ồn ào khó chịu không hoạt động ổn định tiêu thụ điện năng cao làm lạnh chậm hỏng sau vài ngày quạt mát,1
máy sử dụng được tháng hiện tại tốt nhân viên kỹ thuật liên hệ lại giúp mình vì kính cường lực của máy bị vỡ có điện thoại để thay nhưng đến nay vẫn chưa được liên hệ để thay mới xin cám ơn,0
rat ok,0
không đáng tiền quạt quay kêu to chất lượng quá tệ ồn ào khó chịu quạt quay kêu to đóng tuyết nhanh rò rỉ nước tủ lạnh rất thất vọng tiêu thụ điện năng cao không hoạt động ổn định công suất yếu quạt quay kêu to,1
hiện tại sử dụng rất tốt sản phẩm chất lượng,0
quá nóng khi sử dụng đóng tuyết nhanh rò rỉ nước tiêu thụ điện năng cao làm lạnh chậm quạt quay kêu to làm mát yếu rất thất vọng ồn ào khó chịu quạt quay kêu to,1
đánh giá cực tệ cho loại quạt này tiếng kêu động cơ rất khó chịu để trong phòng ngủ rất khó ngủ nửa đêm thức giấc vì tiếng kêu của nó đánh giá lúc hp đây,1
rất thất vọng quạt quay kêu to tiêu thụ điện năng cao không làm việc đúng máy lạnh không làm việc đúng rò rỉ nước rò rỉ nước chất lượng quá tệ rất thất vọng làm mát yếu quạt quay kêu to quá nóng khi sử dụng ồn ào khó chịu tiêu thụ điện năng cao công suất yếu có mùi khó chịu không hoạt động ổn định không hoạt động ổn định đóng tuyết nhanh hỏng sau vài ngày rò rỉ nước có mùi khó chịu hỏng sau vài ngày dịch vụ bảo hành kém không đáng tiền máy lạnh quá nóng khi sử dụng làm mát yếu,1
